lang,key_path,source_file,english_value,current_value,verdict,reasoning,proposed_correction
lo,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,\u0e97\u0ec8\u0eb2\u0e99\u0eaa\u0eb2\u0ea1\u0eb2\u0e94\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0e81\u0eb2\u0e99\u0ec0\u0e82\u0ebb\u0ec9\u0eb2\u0eaa\u0eb9\u0ec8\u0ea5\u0eb0\u0e9a\u0ebb\u0e9a SAML \u0ec2\u0e94\u0e8d\u0ead\u0eb5\u0e87\u0ec3\u0eaa\u0ec8\u0e81\u0eb2\u0e99\u0e95\u0eb1\u0ec9\u0e87\u0e84\u0ec8\u0eb2\u0e97\u0eb5\u0ec8\u0e9a\u0eb1\u0e99\u0e97\u0eb6\u0e81\u0ec4\u0ea7\u0ec9. \u0e81\u0eb0\u0ea5\u0eb8\u0e99\u0eb2\u0e81\u0ea7\u0e94\u0eaa\u0ead\u0e9a\u0ec3\u0eab\u0ec9\u0ec1\u0e99\u0ec8\u0ec3\u0e88\u0ea7\u0ec8\u0eb2\u0e81\u0eb2\u0e99\u0e95\u0eb1\u0ec9\u0e87\u0e84\u0ec8\u0eb2\u0e96\u0eb7\u0e81\u0e9a\u0eb1\u0e99\u0e97\u0eb6\u0e81\u0ec4\u0ea7\u0ec9\u0e81\u0ec8\u0ead\u0e99\u0e97\u0eb5\u0ec8\u0e97\u0ec8\u0eb2\u0e99\u0e88\u0eb0\u0ec0\u0ea5\u0eb5\u0ec8\u0ea1\u0e81\u0eb2\u0e99\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a.,Correct,Meaning matches.,
lo,LBL_testNow,ZaMsg.properties,Test now,\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0e94\u0ebd\u0ea7\u0e99\u0eb5\u0ec9,Correct,Exact match.,
lo,LBL_samlStatus,ZaMsg.properties,SAML status:,\u0eaa\u0eb0\u0e96\u0eb2\u0e99\u0eb0 SAML:,Correct,Exact match.,
lo,LBL_samlLastTested,ZaMsg.properties,Last tested:,\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0e84\u0eb1\u0ec9\u0e87\u0eaa\u0eb8\u0e94\u0e97\u0ec9\u0eb2\u0e8d:,Correct,Exact match.,
lo,samlStatusNotTested,ZaMsg.properties,Not tested,\u0e9a\u0ecd\u0ec8\u0ec4\u0e94\u0ec9\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a,Correct,Exact match.,
lo,samlStatusInProgress,ZaMsg.properties,In progress,\u0e81\u0eb3\u0ea5\u0eb1\u0e87\u0e94\u0eb3\u0ec0\u0e99\u0eb5\u0e99\u0e81\u0eb2\u0e99,Correct,Exact match.,
lo,samlStatusFailed,ZaMsg.properties,Failed ({0}),\u0ea5\u0ebb\u0ec9\u0ea1\u0ec0\u0eab\u0ebc\u0ea7 ({0}),Correct,{0} placeholder preserved in same relative position.,
lo,samlStatusSucceeded,ZaMsg.properties,Succeeded,\u0e9b\u0eb0\u0eaa\u0ebb\u0e9a\u0e9c\u0ebb\u0e99\u0eaa\u0eb3\u0ec0\u0ea5\u0eb1\u0e94,Correct,Exact match.,
lo,LBL_confirmation,ZaMsg.properties,Confirmation,\u0e81\u0eb2\u0e99\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99,Correct,Exact match.,
lo,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,\u0e9c\u0eb9\u0ec9\u0ec0\u0e9a\u0eb4\u0ec8\u0e87\u0ec1\u0e8d\u0e87\u0ea5\u0eb0\u0e9a\u0ebb\u0e9a\u0e84\u0ebb\u0e99\u0ead\u0eb7\u0ec8\u0e99\u0ead\u0eb2\u0e94\u0e88\u0eb0\u0e81\u0eb3\u0ea5\u0eb1\u0e87\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0ea2\u0eb9\u0ec8. \u0e97\u0ec8\u0eb2\u0e99\u0e95\u0ec9\u0ead\u0e87\u0e81\u0eb2\u0e99\u0ec0\u0ea5\u0eb5\u0ec8\u0ea1\u0e81\u0eb2\u0e99\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0e9a\u0ecd? \u0e81\u0eb2\u0e99\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0ead\u0eb7\u0ec8\u0e99\u0e88\u0eb0\u0ea5\u0ebb\u0ec9\u0ea1\u0ec0\u0eab\u0ebc\u0ea7\u0e96\u0ec9\u0eb2\u0e97\u0ec8\u0eb2\u0e99\u0ec0\u0ea5\u0eb5\u0ec8\u0ea1\u0ea1\u0eb1\u0e99.,Correct,Meaning matches.,
lo,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,\u0e97\u0eb1\u0e87 zimbraWebClientLoginURL \u0ec1\u0ea5\u0eb0 zimbraPublicServiceHostname \u0e9a\u0ecd\u0ec8\u0ec4\u0e94\u0ec9\u0e96\u0eb7\u0e81\u0e95\u0eb1\u0ec9\u0e87\u0e84\u0ec8\u0eb2. \u200b\u200b\u0e81\u0eb0\u0ea5\u0eb8\u0e99\u0eb2\u0ead\u0eb1\u0e9a\u0ec0\u0e94\u0e94\u0e81\u0eb2\u0e99\u0e95\u0eb1\u0ec9\u0e87\u0e84\u0ec8\u0eb2 \u0ec1\u0ea5\u0eb0 \u0ea5\u0ead\u0e87\u0ec3\u0edd\u0ec8\u0ead\u0eb5\u0e81\u0e84\u0eb1\u0ec9\u0e87.,Correct,"Meaning matches; embedded \u200b (zero-width space) is a normal word-segmentation marker used throughout this locale file, not corruption.",
lo,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,\u0e81\u0eb2\u0e99\u0ec0\u0ea5\u0eb5\u0ec8\u0ea1\u0e95\u0ebb\u0ec9\u0e99\u0e81\u0eb2\u0e99\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a SAML \u0ea5\u0ebb\u0ec9\u0ea1\u0ec0\u0eab\u0ebc\u0ea7. \u0e81\u0eb0\u0ea5\u0eb8\u0e99\u0eb2\u0ea5\u0ecd\u0e96\u0ec9\u0eb2\u0eaa\u0eb1\u0e81\u0e84\u0eb9\u0ec8\u0ec1\u0ea5\u0ec9\u0ea7\u0ea5\u0ead\u0e87\u0ec3\u0edd\u0ec8\u0ead\u0eb5\u0e81\u0e84\u0eb1\u0ec9\u0e87.,Correct,Meaning matches.,
lo,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,\u0e9a\u0ecd\u0ec8\u0eaa\u0eb2\u0ea1\u0eb2\u0e94\u0e94\u0eb6\u0e87\u0e82\u0ecd\u0ec9\u0ea1\u0eb9\u0e99\u0e9c\u0ebb\u0e99\u0e81\u0eb2\u0e99\u0e97\u0ebb\u0e94\u0eaa\u0ead\u0e9a\u0ec4\u0e94\u0ec9. \u0e81\u0eb0\u0ea5\u0eb8\u0e99\u0eb2\u0ec2\u0eab\u0ebc\u0e94\u0edc\u0ec9\u0eb2\u0ec0\u0ea7\u0eb1\u0e9a\u0e84\u0eb7\u0e99\u0ec3\u0edd\u0ec8\u0ec0\u0e9e\u0eb7\u0ec8\u0ead\u0ec3\u0eab\u0ec9\u0ec4\u0e94\u0ec9\u0e9c\u0ebb\u0e99.,Correct,Meaning matches.,
lo,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP \u0e9a\u0ecd\u0ec8\u0ec4\u0e94\u0ec9\u0eaa\u0ebb\u0ec8\u0e87\u0e84\u0eb7\u0e99 SAMLResponse,Correct,Exact match.,
lo,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,\u0ec0\u0e99\u0eb7\u0ec9\u0ead\u0eab\u0eb2 SAMLResponse \u0eab\u0ea7\u0ec8\u0eb2\u0e87\u0ec0\u0e9b\u0ebb\u0ec8\u0eb2 \u0eab\u0ebc\u0eb7 \u0ec0\u0eaa\u0e8d\u0eab\u0eb2\u0e8d,Correct,Exact match.,
lo,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,\u0e9a\u0ecd\u0ec8\u0e9e\u0ebb\u0e9a\u0e9a\u0eb1\u0e99\u0e8a\u0eb5 \u0eab\u0ebc\u0eb7 \u0eae\u0eb9\u0e9a\u0ec1\u0e9a\u0e9a NameID \u0e9a\u0ecd\u0ec8\u0e81\u0ebb\u0e87\u0e81\u0eb1\u0e99,Correct,Exact match.,
lo,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,\u0ec3\u0e9a\u0eae\u0eb1\u0e9a\u0eae\u0ead\u0e87\u0e9a\u0ecd\u0ec8\u0e81\u0ebb\u0e87\u0e81\u0eb1\u0e99,Awkward,Used a different word for 'certificate' (ຮັບຮອງ) than the ັບໜ່າງໝືນ term used elsewhere in the file (e.g. LBL_zimbraSamlSpSigningCertificate); aligned for terminology consistency.,\u0ec3\u0e9a\u0ea2\u0eb1\u0ec9\u0e87\u0ea2\u0eb7\u0e99\u0e9a\u0ecd\u0ec8\u0e81\u0ebb\u0e87\u0e81\u0eb1\u0e99
lo,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,URL \u0e82\u0ead\u0e87 ACS \u0e97\u0eb5\u0ec8\u0e96\u0eb7\u0e81\u0e95\u0eb1\u0ec9\u0e87\u0e84\u0ec8\u0eb2\u0ec4\u0ea7\u0ec9\u0ec3\u0e99 IdP \u0e9a\u0ecd\u0ec8\u0e81\u0ebb\u0e87\u0e81\u0eb1\u0e9a\u0e88\u0eb8\u0e94\u0eaa\u0eb4\u0ec9\u0e99\u0eaa\u0eb8\u0e94\u0e95\u0ebb\u0ea7\u0e88\u0eb4\u0e87\u0ec3\u0e99 Zimbra,Correct,Exact match.,
lo,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,\u0e81\u0eb2\u0e99\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99\u0e8d\u0eb1\u0e87\u0e9a\u0ecd\u0ec8\u0e97\u0eb1\u0e99\u0e96\u0eb7\u0e81\u0e95\u0ec9\u0ead\u0e87,Correct,Exact match.,
lo,samlTestError_ASSERTION_EXPIRED,ZaMsg.properties,Assertion expired,\u0e81\u0eb2\u0e99\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99\u0edd\u0ebb\u0e94\u0ead\u0eb2\u0e8d\u0eb8\u0ec1\u0ea5\u0ec9\u0ea7,Correct,Exact match.,
lo,samlTestError_RESPONSE_STATUS_ERROR,ZaMsg.properties,IdP returned a non-success response,IdP \u0eaa\u0ebb\u0ec8\u0e87\u0e84\u0eb7\u0e99\u0e84\u0eb3\u0e95\u0ead\u0e9a\u0e97\u0eb5\u0ec8\u0e9a\u0ecd\u0ec8\u0e9b\u0eb0\u0eaa\u0ebb\u0e9a\u0e9c\u0ebb\u0e99\u0eaa\u0eb3\u0ec0\u0ea5\u0eb1\u0e94,Correct,Exact match.,
lo,samlTestError_INVALID_PROTOCOL,ZaMsg.properties,Unsupported SAML version,\u0e9a\u0ecd\u0ec8\u0eae\u0ead\u0e87\u0eae\u0eb1\u0e9a\u0ea5\u0eb8\u0ec9\u0e99 SAML,Correct,Exact match.,
lo,samlTestError_SERVER_NOT_FOUND,ZaMsg.properties,No mailbox server was found for an authenticated account,\u0e9a\u0ecd\u0ec8\u0e9e\u0ebb\u0e9a\u0ec0\u0e8a\u0eb5\u0e9a\u0ec0\u0ea7\u0eb5\u0e81\u0ec8\u0ead\u0e87\u0e88\u0ebb\u0e94\u0edd\u0eb2\u0e8d\u0eaa\u0eb3\u0ea5\u0eb1\u0e9a\u0e9a\u0eb1\u0e99\u0e8a\u0eb5\u0e97\u0eb5\u0ec8\u0ec4\u0e94\u0ec9\u0eae\u0eb1\u0e9a\u0e81\u0eb2\u0e99\u0e9e\u0eb4\u0eaa\u0eb9\u0e94\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99\u0ec1\u0ea5\u0ec9\u0ea7,Correct,Exact match.,
lo,samlTestError_WEBCLIENT_DISABLED,ZaMsg.properties,Web client feature was disabled on an authenticated account,\u0e84\u0eb8\u0e99\u0eaa\u0ebb\u0ea1\u0e9a\u0eb1\u0e94\u0ec0\u0ea7\u0eb1\u0e9a\u0ec4\u0e84\u0ea5\u0ec0\u0ead\u0e99\u0e96\u0eb7\u0e81\u0e9b\u0eb4\u0e94\u0ec3\u0e8a\u0ec9\u0e87\u0eb2\u0e99\u0ec3\u0e99\u0e9a\u0eb1\u0e99\u0e8a\u0eb5\u0e97\u0eb5\u0ec8\u0ec4\u0e94\u0ec9\u0eae\u0eb1\u0e9a\u0e81\u0eb2\u0e99\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99\u0ec1\u0ea5\u0ec9\u0ea7,Correct,Exact match.,
lo,samlTestError_INTERNAL_ERROR,ZaMsg.properties,Internal server error,\u0e84\u0ea7\u0eb2\u0ea1\u0e9c\u0eb4\u0e94\u0e9e\u0eb2\u0e94\u0e9e\u0eb2\u0e8d\u0ec3\u0e99\u0ec0\u0e8a\u0eb5\u0e9a\u0ec0\u0ea7\u0eb5,Correct,Exact match.,
lo,samlTestError_ACCOUNT_INACTIVE,ZaMsg.properties,An authenticated account was not active on Zimbra,\u0e9a\u0eb1\u0e99\u0e8a\u0eb5\u0e97\u0eb5\u0ec8\u0ec4\u0e94\u0ec9\u0eae\u0eb1\u0e9a\u0e81\u0eb2\u0e99\u0ea2\u0eb7\u0e99\u0ea2\u0eb1\u0e99\u0e95\u0ebb\u0ea7\u0e95\u0ebb\u0e99\u0ec1\u0ea5\u0ec9\u0ea7\u0e9a\u0ecd\u0ec8\u0ec4\u0e94\u0ec9\u0ec0\u0e9b\u0eb5\u0e94\u0ec3\u0e8a\u0ec9\u0e87\u0eb2\u0e99\u0ea2\u0eb9\u0ec8\u0ec3\u0e99 Zimbra,Correct,Meaning matches (identity-verified account not active/enabled in Zimbra).,
lo,samlTestError_Unknown,ZaMsg.properties,Unknown error,\u0e82\u0ecd\u0ec9\u0e9c\u0eb4\u0e94\u0e9e\u0eb2\u0e94\u0e97\u0eb5\u0ec8\u0e9a\u0ecd\u0ec8\u0eae\u0eb9\u0ec9\u0e88\u0eb1\u0e81,Correct,Exact match.,
ms,NAD_SAML_SSO,ZaMsg.properties,SAML/SSO,SAML/SSO,Correct,Acronym nav label correctly kept as-is; standard practice for SAML/SSO term.,
ms,LBL_zimbraMyoneloginSamlSigningCert,ZaMsg.properties,IdP’s X.509 signing certificate:,Sijil tandatangan IdP X.509:,Correct,"Accurate field label, correct word order.",
ms,LBL_zimbraSamlSpEntityId,ZaMsg.properties,SP Entity ID:,ID entiti SP:,Correct,Accurate translation.,
ms,LBL_zimbraSamlACSURL,ZaMsg.properties,Assertion Consumer Service URL:,URL perkhidmatan pengguna penegasan:,Correct,Acceptable rendering of ACS technical term.,
ms,LBL_zimbraSamlSSOURL,ZaMsg.properties,IdP Single Sign-On (SSO) URL:,URL Daftar Masuk Tunggal (SSO) IdP:,Wrong,"""Daftar Masuk"" (register entry) breaks the file's established ""Log Masuk"" convention for login/sign-on used everywhere else.",URL Log Masuk Tunggal (SSO) IdP:
ms,LBL_zimbraSamlSLOURL,ZaMsg.properties,IdP Single Logout (SLO) URL:,URL Log Keluar Tunggal (SLO) IdP:,Correct,"Matches established ""log keluar"" convention for logout.",
ms,LBL_zimbraSamlNameIdFormat,ZaMsg.properties,NameID format:,Format NameID:,Correct,"Accurate, technical term kept.",
ms,LBL_zimbraSamlDateFormat,ZaMsg.properties,Date format for instant timestamps:,Format tarikh untuk cap waktu segera:,Wrong,"""Segera"" means urgent/immediate, a false-friend for ""instant"" (point-in-time); also ""cap waktu"" is inconsistent with the file's established ""cap masa"" term for timestamp.",Format tarikh untuk cap masa seketika:
ms,LBL_zimbraSamlLogoutLandingURL,ZaMsg.properties,Logout landing redirect URL:,URL pengalihan pendaratan log keluar:,Correct,Accurate translation.,
ms,LBL_zimbraSamlDocumentEncoding,ZaMsg.properties,Document encoding:,Pengekodan dokumen:,Correct,Accurate translation.,
ms,LBL_zimbraSamlErrorURL,ZaMsg.properties,Error redirect URL:,Ralat mengalihkan URL:,Wrong,"Verb-phrase word order (""Error redirects URL"") breaks the noun-phrase ""URL pengalihan X"" pattern used by every sibling redirect-URL field label.",URL pengalihan ralat:
ms,LBL_zimbraSamlInactiveAccountURL,ZaMsg.properties,Inactive account redirect URL:,URL pengalihan akaun tidak aktif:,Correct,Matches sibling field label pattern.,
ms,LBL_zimbraSamlWebclientDisabledAccountUrl,ZaMsg.properties,Webclient-disabled account redirect URL:,URL pengalihan akaun yang dilumpuhkan oleh klien web:,Correct,Accurate translation.,
ms,LBL_zimbraSamlSpSigningKey,ZaMsg.properties,SP signing key:,Kunci tandatangan SP:,Correct,Accurate translation.,
ms,LBL_zimbraSamlSpSigningCertificate,ZaMsg.properties,SP signing certificate:,Sijil tandatangan SP:,Correct,Accurate translation.,
ms,LBL_zimbraCsrfRefererCheckEnabled,ZaMsg.properties,CSRF referer check:,Semakan perujuk CSRF:,Correct,Accurate translation.,
ms,LBL_zimbraCsrfAllowedRefererHosts,ZaMsg.properties,CSRF allowed referer host:,Hos perujuk yang dibenarkan oleh CSRF:,Awkward,"""dibenarkan oleh CSRF"" (allowed by CSRF) reverses the logical relationship versus ""allowed for CSRF""; simplified for clarity and consistency with sibling CSRF label.",Hos perujuk dibenarkan CSRF:
ms,LBL_xmlFile,ZaMsg.properties,XML file:,Fail XML:,Correct,Accurate translation.,
ms,LBL_upload,ZaMsg.properties,Upload,Muat naik,Correct,Accurate button label.,
ms,LBL_samlXmlUploadExplanation,ZaMsg.properties,You can upload IdP metadata XML to fill the fields below.,Anda boleh memuat naik XML metadata IdP untuk mengisi ruangan di bawah.,Correct,Accurate translation.,
ms,fileUnselectedError,ZaMsg.properties,You must choose a file.,Anda mesti memilih fail.,Correct,Accurate translation.,
ms,parseXmlSuccessful,ZaMsg.properties,XML file could be parsed successfully.,Fail XML berjaya dihuraikan.,Correct,Accurate translation.,
ms,parseXmlFailed,ZaMsg.properties,XML file could not be parsed.,Fail XML tidak dapat dihuraikan.,Correct,Accurate translation.,
ms,LBL_samlTestInformation,ZaMsg.properties,SP initiated login URL will use the Domain from configured URL in zimbraWebClientLoginURL value. Test SSO needs active account on IdP & Zimbra both for test to succeed.,URL log masuk yang dimulakan oleh SP akan menggunakan Domain daripada URL yang dikonfigurasikan dalam nilai zimbraWebClientLoginURL. SSO ujian memerlukan akaun aktif pada IdP & Zimbra agar ujian berjaya.,Awkward,"""SSO ujian"" is reversed Malay noun-compound order (should be modifier-after-head, ""Ujian SSO""); rest of the sentence is accurate.",URL log masuk yang dimulakan oleh SP akan menggunakan Domain daripada URL yang dikonfigurasikan dalam nilai zimbraWebClientLoginURL. Ujian SSO memerlukan akaun aktif pada IdP & Zimbra agar ujian berjaya.
ms,LBL_samlTestExplanation,ZaMsg.properties,You can test SAML login based on the saved settings. Please make sure settings are saved before you start testing.,Anda boleh menguji log masuk SAML berdasarkan tetapan yang disimpan. Sila pastikan tetapan disimpan sebelum anda mula menguji.,Correct,Accurate translation.,
ms,LBL_testNow,ZaMsg.properties,Test now,Uji sekarang,Correct,Accurate button label.,
ms,LBL_samlStatus,ZaMsg.properties,SAML status:,Status SAML:,Correct,Accurate translation.,
ms,LBL_samlLastTested,ZaMsg.properties,Last tested:,Diuji terakhir:,Correct,Accurate translation.,
ms,samlStatusNotTested,ZaMsg.properties,Not tested,Tidak diuji,Correct,Accurate translation.,
ms,samlStatusInProgress,ZaMsg.properties,In progress,Sedang berlangsung,Correct,Accurate translation.,
ms,samlStatusFailed,ZaMsg.properties,Failed ({0}),Gagal ({0}),Correct,"Accurate translation, {0} placeholder preserved in same relative position.",
ms,samlStatusSucceeded,ZaMsg.properties,Succeeded,Berjaya,Correct,Accurate translation.,
ms,LBL_confirmation,ZaMsg.properties,Confirmation,Pengesahan,Correct,Accurate dialog title.,
ms,samlInTestingByAnotherAdmin,ZaMsg.properties,Another administrator may be testing. Do you want to start testing? The other test will fail if you start it.,Pentadbir lain mungkin sedang menguji. Adakah anda ingin mula menguji? Ujian yang satu lagi akan gagal jika anda memulakannya.,Correct,Accurate translation.,
ms,samlTestConfigurationError,ZaMsg.properties,Neither zimbraWebClientLoginURL nor zimbraPublicServiceHostname is configured. Please update configuration and try it again.,ZimbraWebClientLoginURL mahupun zimbraPublicServiceHostname tidak dikonfigurasikan. Sila kemas kini konfigurasi dan cuba lagi.,Wrong,"Technical attribute name ""zimbraWebClientLoginURL"" was incorrectly capitalized as ""ZimbraWebClientLoginURL""; config keys are case-sensitive literals.",zimbraWebClientLoginURL mahupun zimbraPublicServiceHostname tidak dikonfigurasikan. Sila kemas kini konfigurasi dan cuba lagi.
ms,samlTestInitializationError,ZaMsg.properties,Initialization for SAML test failed. Please wait for a while and try it again.,Permulaan untuk ujian SAML gagal. Sila tunggu sebentar dan cuba lagi.,Correct,Accurate translation.,
ms,samlTestResultFetchError,ZaMsg.properties,Test result could not be fetched. Please reload the page to get the result.,Keputusan ujian tidak dapat diambil. Sila muat semula halaman untuk mendapatkan keputusan.,Correct,Accurate translation.,
ms,samlTestError_MISSING_SAML_RESPONSE,ZaMsg.properties,IdP did not return SAMLResponse,IdP tidak mengembalikan SAMLResponse,Correct,Accurate translation.,
ms,samlTestError_MISSING_PAYLOAD,ZaMsg.properties,SAMLResponse content was empty or corrupted,Kandungan SAMLResponse kosong atau rosak,Correct,Accurate translation.,
ms,samlTestError_NAMEID_NOT_FOUND,ZaMsg.properties,An account was not found or NameID format mismatch,Akaun tidak ditemui atau format NameID tidak sepadan,Correct,Accurate translation.,
ms,samlTestError_CERT_MISMATCH,ZaMsg.properties,Certificate mismatch,Ketidakpadanan sijil,Correct,Accurate translation.,
ms,samlTestError_ACS_URL_MISMATCH,ZaMsg.properties,ACS URL configured in IdP did not match an actual endpoint in Zimbra,URL ACS yang dikonfigurasikan dalam IdP tidak sepadan dengan titik akhir sebenar dalam Zimbra,Correct,Accurate translation.,
ms,samlTestError_ASSERTION_NOT_YET_VALID,ZaMsg.properties,Assertion not yet valid,Penegasan belum sah,Correct,Accurate translation.,
